,deviation,year,date
4563,8.640890339,2016,8/16
4564,8.662651688,2016,8/17
4565,8.778494889,2016,8/18
4566,8.93961142,2016,8/19
4567,8.985732901,2016,8/20
4568,8.878539597,2016,8/21
4569,9.031991883,2016,8/22
4570,9.056314066,2016,8/23
4571,9.054598252,2016,8/24
4572,9.041326603,2016,8/25
4573,9.325367853,2016,8/26
4574,9.259754572,2016,8/27
4575,9.204888578,2016,8/28
4576,9.498418834,2016,8/29
4577,9.571217385,2016,8/30
4578,9.844775932,2016,8/31
4579,9.79370023,2016,9/1
4580,9.829016809,2016,9/2
4581,9.748711362,2016,9/3
4582,9.782633778,2016,9/4
4583,9.946986837,2016,9/5
4584,10.13754752,2016,9/6
4585,10.10986488,2016,9/7
4586,10.06824528,2016,9/8
4587,10.36885122,2016,9/9
4588,10.44891647,2016,9/10
4589,10.56086787,2016,9/11
4590,10.61450587,2016,9/12
4591,10.42355993,2016,9/13
4592,10.46463481,2016,9/14
4593,10.28019934,2016,9/15
4594,10.64784389,2016,9/16
4595,10.55345399,2016,9/17
4596,10.43321951,2016,9/18
4597,10.60060446,2016,9/19
4598,10.773219,2016,9/20
4599,10.88644768,2016,9/21
4600,10.92855076,2016,9/22
4601,11.12307588,2016,9/23
4602,11.22250793,2016,9/24
4603,11.39658002,2016,9/25
4604,11.36501502,2016,9/26
4605,11.52679216,2016,9/27
4606,11.44360528,2016,9/28
4607,11.43571488,2016,9/29
4608,11.67499161,2016,9/30
4609,11.52188789,2016,10/1
4610,11.40675932,2016,10/2
4611,-,2016,10/3
4612,-,2016,10/4
4613,-,2016,10/5
4614,-,2016,10/6
4615,-,2016,10/7
4616,-,2016,10/8
4617,-,2016,10/9
4618,-,2016,10/10
4619,-,2016,10/31
4620,-,2017,3/16
4621,-,2017,3/17
4622,-,2017,3/18
4623,-,2017,3/19
4624,-,2017,3/20
4625,-,2017,3/21
4626,-,2017,3/22
4627,-,2017,3/23
4628,-,2017,3/24
4629,-,2017,3/25
4630,-,2017,3/26
4631,-,2017,3/27
4632,-,2017,3/28
4633,-,2017,3/29
4634,-,2017,3/30
4635,-,2017,3/31
4636,-,2017,4/1
4637,0.2236067977,2017,4/2
4638,0.5309710638,2017,4/3
4639,0.6105320598,2017,4/4
4640,0.8673585145,2017,4/5
4641,0.9182277447,2017,4/6
4642,1.046833503,2017,4/7
4643,1.125429756,2017,4/8
4644,1.310431425,2017,4/9
4645,1.335036058,2017,4/10
4646,1.63027666,2017,4/11
4647,1.572588504,2017,4/12
4648,1.669725547,2017,4/13
4649,1.610368208,2017,4/14
4650,1.557046848,2017,4/15
4651,1.703437845,2017,4/16
4652,1.717933901,2017,4/17
4653,1.721051669,2017,4/18
4654,1.665960637,2017,4/19
4655,1.749933437,2017,4/20
4656,1.822776631,2017,4/21
4657,2.07478048,2017,4/22
4658,2.082706702,2017,4/23
4659,2.165229471,2017,4/24
4660,2.373093412,2017,4/25
4661,2.338729112,2017,4/26
4662,2.405727625,2017,4/27
4663,2.42314148,2017,4/28
4664,2.352999608,2017,4/29
4665,2.491509117,2017,4/30
4666,2.403280307,2017,5/1
4667,2.531357661,2017,5/2
4668,2.616418824,2017,5/3
4669,2.77461768,2017,5/4
4670,2.803371909,2017,5/5
4671,2.926145644,2017,5/6
4672,3.046259623,2017,5/7
4673,2.975355424,2017,5/8
4674,3.183931402,2017,5/9
4675,3.265017653,2017,5/10
4676,3.30039007,2017,5/11
4677,3.175601248,2017,5/12
4678,3.073724984,2017,5/13
4679,3.072923304,2017,5/14
4680,3.06908778,2017,5/15
4681,3.26582866,2017,5/16
4682,3.366705938,2017,5/17
4683,3.307606998,2017,5/18
4684,3.405570375,2017,5/19
4685,3.336670722,2017,5/20
4686,3.310994023,2017,5/21
4687,3.45800695,2017,5/22
4688,3.61847052,2017,5/23
4689,3.627990455,2017,5/24
4690,3.61086448,2017,5/25
4691,3.621632464,2017,5/26
4692,3.682139278,2017,5/27
4693,3.745694472,2017,5/28
4694,3.722670003,2017,5/29
4695,3.796339368,2017,5/30
4696,3.840241789,2017,5/31
4697,4.081242452,2017,6/1
4698,3.970058467,2017,6/2
4699,4.01663974,2017,6/3
4700,4.231449359,2017,6/4
4701,4.247919199,2017,6/5
4702,4.274833867,2017,6/6
4703,4.312327351,2017,6/7
4704,4.532080583,2017,6/8
4705,4.661771046,2017,6/9
4706,4.656829497,2017,6/10
4707,4.613847938,2017,6/11
4708,4.512987521,2017,6/12
4709,4.600393002,2017,6/13
4710,4.687845114,2017,6/14
4711,4.75487375,2017,6/15
4712,4.891560979,2017,6/16
4713,4.986025303,2017,6/17
4714,5.106329388,2017,6/18
4715,5.164107403,2017,6/19
4716,5.309526839,2017,6/20
4717,5.499276663,2017,6/21
4718,5.64536369,2017,6/22
4719,5.699108571,2017,6/23
4720,5.808717951,2017,6/24
4721,5.753286096,2017,6/25
4722,5.851145275,2017,6/26
4723,5.710831835,2017,6/27
4724,5.660106497,2017,6/28
4725,5.766411003,2017,6/29
4726,5.803872144,2017,6/30
4727,6.010378734,2017,7/1
4728,6.068080561,2017,7/2
4729,6.21051443,2017,7/3
4730,6.29200427,2017,7/4
4731,6.309926196,2017,7/5
4732,6.309254211,2017,7/6
4733,6.646583307,2017,7/7
4734,6.478736649,2017,7/8
4735,6.531517551,2017,7/9
4736,6.531517551,2017,7/10
4737,6.531517551,2017,7/11
4738,6.531517551,2017,7/12
4739,6.531517551,2017,7/13
4740,6.691978393,2017,7/14
4741,6.78853667,2017,7/15
4742,6.882487676,2017,7/16
4743,6.930472474,2017,7/17
4744,7.075684138,2017,7/18
4745,6.999745716,2017,7/19
4746,6.922349958,2017,7/20
4747,7.001291926,2017,7/21
4748,7.245696518,2017,7/22
4749,7.206430764,2017,7/23
4750,7.246995156,2017,7/24
4751,7.409460936,2017,7/25
4752,7.52304939,2017,7/26
4753,7.607722115,2017,7/27
4754,7.765412419,2017,7/28
4755,7.795530557,2017,7/29
4756,7.668854183,2017,7/30
4757,7.700191377,2017,7/31
4758,7.627592621,2017,8/1
4759,7.407082993,2017,8/2
4760,7.560262396,2017,8/3
4761,7.817647321,2017,8/4
4762,7.80596271,2017,8/5
4763,7.936856359,2017,8/6
4764,7.953663117,2017,8/7
4765,7.815602531,2017,8/8
4766,7.778893264,2017,8/9
4767,7.717329604,2017,8/10
4768,7.602304096,2017,8/11
4769,7.750395862,2017,8/12
4770,7.983557472,2017,8/13
4771,7.994564268,2017,8/14
4772,8.089939351,2017,8/15
4773,8.306098131,2017,8/16
4774,8.303408942,2017,8/17
4775,8.487464836,2017,8/18
4776,8.573973344,2017,8/19
4777,8.578677952,2017,8/20
4778,8.575078993,2017,8/21
4779,8.809849241,2017,8/22
4780,8.770117815,2017,8/23
4781,8.754111609,2017,8/24
4782,8.686007531,2017,8/25
4783,8.762368676,2017,8/26
4784,8.839949514,2017,8/27
4785,8.900039426,2017,8/28
4786,9.000367037,2017,8/29
4787,9.206358862,2017,8/30
4788,9.238597298,2017,8/31
4789,9.426356113,2017,9/1
4790,9.547454319,2017,9/2
4791,9.569395361,2017,9/3
4792,9.639548822,2017,9/4
4793,9.751295402,2017,9/5
4794,9.893052625,2017,9/6
4795,10.04766041,2017,9/7
4796,10.09704629,2017,9/8
4797,9.969511641,2017,9/9
4798,9.964829249,2017,9/10
4799,9.883600121,2017,9/11
4800,10.10340694,2017,9/12
4801,10.1108663,2017,9/13
4802,10.40791608,2017,9/14
4803,10.51862849,2017,9/15
4804,10.66867225,2017,9/16
4805,10.65408937,2017,9/17
4806,10.65288836,2017,9/18
4807,10.8138368,2017,9/19
4808,10.94496067,2017,9/20
4809,11.01364475,2017,9/21
4810,11.11208708,2017,9/22
4811,11.25877416,2017,9/23
4812,11.37040935,2017,9/24
4813,11.46907784,2017,9/25
4814,11.56859829,2017,9/26
4815,11.71366035,2017,9/27
4816,11.85693617,2017,9/28
4817,12.06089794,2017,9/29
4818,12.05715574,2017,9/30
4819,12.02422167,2017,10/1
4820,-,2017,10/2
4821,-,2017,10/3
4822,-,2017,10/4
4823,-,2017,10/5
4824,-,2017,10/6
4825,-,2017,10/7
4826,-,2017,10/8
4827,-,2017,10/9
4828,-,2017,10/10
4829,-,2017,10/31
4830,-,2018,3/16
4831,-,2018,3/17
4832,-,2018,3/18
4833,-,2018,3/19
4834,-,2018,3/20
4835,-,2018,3/21
4836,-,2018,3/22
4837,-,2018,3/23
4838,-,2018,3/24
4839,-,2018,3/25
4840,-,2018,3/26
4841,-,2018,3/27
4842,-,2018,3/28
4843,0.5309710638,2018,3/29
4844,0.514404253,2018,3/30
4845,0.7700547011,2018,3/31
4846,0.9570057466,2018,4/1
4847,1.111584792,2018,4/2
4848,1.202946458,2018,4/3
4849,1.452548351,2018,4/4
4850,1.542027791,2018,4/5
4851,1.641022586,2018,4/6
4852,1.542484017,2018,4/7
4853,1.831490119,2018,4/8
4854,1.939138029,2018,4/9
4855,2.076629412,2018,4/10
4856,2.250811312,2018,4/11
4857,2.494347614,2018,4/12
4858,2.712827303,2018,4/13
4859,2.872842641,2018,4/14
4860,2.944474445,2018,4/15
4861,2.777154399,2018,4/16
4862,2.898267222,2018,4/17
4863,3.024699242,2018,4/18
4864,3.21235711,2018,4/19
4865,3.249832817,2018,4/20
4866,3.479481903,2018,4/21
4867,3.529010499,2018,4/22
4868,3.417006478,2018,4/23
4869,3.460583662,2018,4/24
4870,3.598562221,2018,4/25
4871,3.708756261,2018,4/26
4872,3.691768527,2018,4/27
4873,3.583264778,2018,4/28
4874,3.546954694,2018,4/29
4875,3.716672204,2018,4/30
4876,3.705608446,2018,5/1
4877,3.912965041,2018,5/2
4878,3.93670794,2018,5/3
4879,3.96307988,2018,5/4
4880,4.038005156,2018,5/5
4881,4.120433662,2018,5/6
4882,4.142070923,2018,5/7
4883,4.36010257,2018,5/8
4884,4.333651168,2018,5/9
4885,4.399733087,2018,5/10
4886,4.210884474,2018,5/11
4887,4.329532765,2018,5/12
4888,4.430760605,2018,5/13
4889,4.545674804,2018,5/14
4890,4.59154672,2018,5/15
4891,4.621130388,2018,5/16
4892,4.639766369,2018,5/17
4893,4.470821903,2018,5/18
4894,4.424386552,2018,5/19
4895,4.498912343,2018,5/20
4896,4.617791087,2018,5/21
4897,4.549645469,2018,5/22
4898,4.516587532,2018,5/23
4899,4.379235899,2018,5/24
4900,4.558419273,2018,5/25
4901,4.527029688,2018,5/26
4902,4.726192971,2018,5/27
4903,5.019809627,2018,5/28
4904,5.174691332,2018,5/29
4905,5.172201296,2018,5/30
4906,5.321117824,2018,5/31
4907,5.353573766,2018,6/1
4908,5.461874817,2018,6/2
4909,5.485410642,2018,6/3
4910,5.494463422,2018,6/4
4911,5.578518275,2018,6/5
4912,5.556567841,2018,6/6
4913,5.572894463,2018,6/7
4914,5.724538259,2018,6/8
4915,5.952331653,2018,6/9
4916,5.919366093,2018,6/10
4917,6.086520329,2018,6/11
4918,6.196130235,2018,6/12
4919,6.242074615,2018,6/13
4920,6.544432496,2018,6/14
4921,6.705996326,2018,6/15
4922,6.783039028,2018,6/16
4923,6.734151362,2018,6/17
4924,6.798056515,2018,6/18
4925,6.845527139,2018,6/19
4926,6.802366915,2018,6/20
4927,6.920255219,2018,6/21
4928,6.784928915,2018,6/22
4929,6.748079354,2018,6/23
4930,6.889421012,2018,6/24
4931,6.829970963,2018,6/25
4932,6.917159151,2018,6/26
4933,6.979441145,2018,6/27
4934,7.228650269,2018,6/28
4935,7.252438871,2018,6/29
4936,7.172383765,2018,6/30
4937,7.235163378,2018,7/1
4938,7.353774859,2018,7/2
4939,7.686928217,2018,7/3
4940,7.839996673,2018,7/4
4941,7.854969886,2018,7/5
4942,8.034379596,2018,7/6
4943,8.351917844,2018,7/7
4944,8.378010024,2018,7/8
4945,8.308639752,2018,7/9
4946,8.305559831,2018,7/10
4947,8.395239506,2018,7/11
4948,8.516090857,2018,7/12
4949,8.559034877,2018,7/13
4950,8.448941403,2018,7/14
4951,8.543072028,2018,7/15
4952,8.543072028,2018,7/16
4953,8.543072028,2018,7/17
4954,8.543072028,2018,7/18
4955,8.587103024,2018,7/19
4956,8.708886856,2018,7/20
4957,8.808632467,2018,7/21
4958,8.803106302,2018,7/22
4959,8.841916104,2018,7/23
4960,8.822567603,2018,7/24
4961,8.903616935,2018,7/25
4962,9.070242144,2018,7/26
4963,9.054107852,2018,7/27
4964,8.918026243,2018,7/28
4965,8.891404981,2018,7/29
4966,8.988629952,2018,7/30
4967,9.259263744,2018,7/31
4968,9.335260086,2018,8/1
4969,9.307561188,2018,8/2
4970,9.483744191,2018,8/3
4971,9.625581692,2018,8/4
4972,9.757587191,2018,8/5
4973,9.865966739,2018,8/6
4974,9.932976769,2018,8/7
4975,9.944422007,2018,8/8
4976,9.991620701,2018,8/9
4977,9.839183269,2018,8/10
4978,10.07081867,2018,8/11
4979,10.23431069,2018,8/12
4980,10.22652699,2018,8/13
4981,10.42122123,2018,8/14
4982,10.59638025,2018,8/15
4983,10.59387609,2018,8/16
4984,10.80585225,2018,8/17
4985,10.60286444,2018,8/18
4986,10.58959953,2018,8/19
4987,10.73632042,2018,8/20
4988,10.82555933,2018,8/21
4989,10.92698807,2018,8/22
4990,11.1196787,2018,8/23
4991,11.1071133,2018,8/24
4992,11.13919805,2018,8/25
4993,11.49922284,2018,8/26
4994,11.47826929,2018,8/27
4995,11.56931142,2018,8/28
4996,11.520243,2018,8/29
4997,11.63938573,2018,8/30
4998,11.67301966,2018,8/31
4999,11.68695552,2018,9/1
5000,11.68681774,2018,9/2
5001,11.61250947,2018,9/3
5002,11.79631917,2018,9/4
5003,11.91405751,2018,9/5
5004,11.99569727,2018,9/6
5005,12.07911537,2018,9/7
5006,12.18714325,2018,9/8
5007,12.27884208,2018,9/9
5008,12.31853076,2018,9/10
5009,12.40699011,2018,9/11
5010,12.5584059,2018,9/12
5011,12.56466053,2018,9/13
5012,12.6413714,2018,9/14
5013,12.72745697,2018,9/15
5014,12.56915855,2018,9/16
5015,12.58234594,2018,9/17
5016,12.7282715,2018,9/18
5017,12.87919875,2018,9/19
5018,12.86952551,2018,9/20
5019,12.88531723,2018,9/21
5020,13.1327593,2018,9/22
5021,13.23438025,2018,9/23
5022,13.45949471,2018,9/24
5023,13.53601095,2018,9/25
5024,13.60626476,2018,9/26
5025,13.61151841,2018,9/27
5026,13.81037222,2018,9/28
5027,13.98882175,2018,9/29
5028,14.11959141,2018,9/30
5029,14.19533919,2018,10/1
5030,-,2018,10/2
5031,-,2018,10/3
5032,-,2018,10/4
5033,-,2018,10/5
5034,-,2018,10/6
5035,-,2018,10/7
5036,-,2018,10/8
5037,-,2018,10/9
5038,-,2018,10/10
5039,-,2018,10/31
5040,-,2019,3/16
5041,-,2019,3/17
5042,-,2019,3/18
5043,-,2019,3/19
5044,0.07453559925,2019,3/20
5045,0.1490711985,2019,3/21
5046,0.1490711985,2019,3/22
5047,0.1490711985,2019,3/23
5048,0.1490711985,2019,3/24
5049,0.1490711985,2019,3/25
5050,0.1490711985,2019,3/26
5051,0.1490711985,2019,3/27
5052,0.6438081162,2019,3/28
5053,0.6536629079,2019,3/29
5054,0.8022498597,2019,3/30
5055,1.015384209,2019,3/31
5056,1.073158677,2019,4/1
5057,1.49557209,2019,4/2
5058,1.588672015,2019,4/3
5059,1.564407785,2019,4/4
5060,1.677477284,2019,4/5
5061,1.740802254,2019,4/6
5062,1.972379368,2019,4/7
5063,2.121312985,2019,4/8
5064,2.173390174,2019,4/9
5065,2.314202072,2019,4/10
5066,2.385947498,2019,4/11
5067,2.471814791,2019,4/12
5068,2.354564315,2019,4/13
5069,2.326634359,2019,4/14
5070,2.266098879,2019,4/15
5071,2.340633422,2019,4/16
5072,2.465251321,2019,4/17
5073,2.385367925,2019,4/18
5074,2.291658367,2019,4/19
5075,2.393084537,2019,4/20
5076,2.334357893,2019,4/21
5077,2.432693548,2019,4/22
5078,2.406122148,2019,4/23
5079,2.388688965,2019,4/24
5080,2.332112392,2019,4/25
5081,2.454064867,2019,4/26
5082,2.660549347,2019,4/27
5083,2.883691563,2019,4/28
5084,2.932388629,2019,4/29
5085,3.070290521,2019,4/30
5086,2.799677438,2019,5/1
5087,2.865880733,2019,5/2
5088,2.99396213,2019,5/3
5089,3.01600389,2019,5/4
5090,3.093062964,2019,5/5
5091,3.232061096,2019,5/6
5092,3.334439763,2019,5/7
5093,3.623749302,2019,5/8
5094,3.659830749,2019,5/9
5095,3.716689096,2019,5/10
5096,3.839635837,2019,5/11
5097,3.942706195,2019,5/12
5098,4.048221207,2019,5/13
5099,4.25748759,2019,5/14
5100,4.489029815,2019,5/15
5101,4.520027444,2019,5/16
5102,4.62104083,2019,5/17
5103,4.644493467,2019,5/18
5104,4.656182496,2019,5/19
5105,4.87814408,2019,5/20
5106,4.924578004,2019,5/21
5107,4.965174662,2019,5/22
5108,5.119390708,2019,5/23
5109,5.266482293,2019,5/24
5110,5.567176541,2019,5/25
5111,5.631592508,2019,5/26
5112,5.664536113,2019,5/27
5113,5.672665724,2019,5/28
5114,5.719342595,2019,5/29
5115,5.713382311,2019,5/30
5116,5.73361871,2019,5/31
5117,5.875114753,2019,6/1
5118,6.0083657,2019,6/2
5119,6.15939794,2019,6/3
5120,6.139942767,2019,6/4
5121,6.057093099,2019,6/5
5122,6.258748952,2019,6/6
5123,6.441406215,2019,6/7
5124,6.602721979,2019,6/8
5125,6.888810849,2019,6/9
5126,6.911137415,2019,6/10
5127,6.98901461,2019,6/11
5128,6.851827464,2019,6/12
5129,6.935120103,2019,6/13
5130,7.079031474,2019,6/14
5131,7.207828872,2019,6/15
5132,7.227515596,2019,6/16
5133,7.169528456,2019,6/17
5134,7.138139689,2019,6/18
5135,7.198697488,2019,6/19
5136,7.124384645,2019,6/20
5137,7.115494092,2019,6/21
5138,7.165088831,2019,6/22
5139,7.218078583,2019,6/23
5140,7.34681873,2019,6/24
5141,7.506240023,2019,6/25
5142,7.574430849,2019,6/26
5143,7.722582521,2019,6/27
5144,7.568842672,2019,6/28
5145,7.696217067,2019,6/29
5146,7.824201145,2019,6/30
5147,7.794935854,2019,7/1
5148,7.823219983,2019,7/2
5149,7.918059034,2019,7/3
5150,8.085744677,2019,7/4
5151,8.18642952,2019,7/5
5152,8.133195984,2019,7/6
5153,8.25437225,2019,7/7
5154,8.25437225,2019,7/8
5155,8.25437225,2019,7/9
5156,8.25437225,2019,7/10
5157,8.256854015,2019,7/11
5158,8.361502624,2019,7/12
5159,8.512495108,2019,7/13
5160,8.739429792,2019,7/14
5161,8.80027527,2019,7/15
5162,8.788334269,2019,7/16
5163,8.910293958,2019,7/17
5164,9.104028137,2019,7/18
5165,9.281671026,2019,7/19
5166,9.407177933,2019,7/20
5167,9.567288076,2019,7/21
5168,9.604747783,2019,7/22
5169,9.478409208,2019,7/23
5170,9.597270409,2019,7/24
5171,9.553021125,2019,7/25
5172,9.623175106,2019,7/26
5173,9.663872335,2019,7/27
5174,9.699603725,2019,7/28
5175,9.476621822,2019,7/29
5176,9.562624397,2019,7/30
5177,9.739403673,2019,7/31
5178,9.90593194,2019,8/1
5179,9.935646656,2019,8/2
5180,10.29059581,2019,8/3
5181,10.49835541,2019,8/4
5182,10.68665758,2019,8/5
5183,10.85437061,2019,8/6
5184,11.15575716,2019,8/7
5185,11.14440782,2019,8/8
5186,11.27132963,2019,8/9
5187,11.31962615,2019,8/10
5188,11.48185363,2019,8/11
5189,11.5615982,2019,8/12
5190,11.7384688,2019,8/13
5191,11.86370221,2019,8/14
5192,11.81623217,2019,8/15
5193,11.85512625,2019,8/16
5194,11.96335476,2019,8/17
5195,12.12778167,2019,8/18
5196,12.0926239,2019,8/19
5197,12.1810381,2019,8/20
5198,12.25008247,2019,8/21
5199,12.56170612,2019,8/22
5200,12.61659003,2019,8/23
5201,12.78502162,2019,8/24
5202,12.73389565,2019,8/25
5203,12.76235879,2019,8/26
5204,12.94187482,2019,8/27
5205,13.25243848,2019,8/28
5206,13.21433476,2019,8/29
5207,13.34004922,2019,8/30
5208,13.34237749,2019,8/31
5209,13.54060531,2019,9/1
5210,13.88973006,2019,9/2
5211,14.108279,2019,9/3
5212,14.17640499,2019,9/4
5213,14.29592127,2019,9/5
5214,14.26578784,2019,9/6
5215,14.48796066,2019,9/7
5216,14.6942691,2019,9/8
5217,14.86182475,2019,9/9
5218,14.87562409,2019,9/10
5219,14.74078881,2019,9/11
5220,14.92792881,2019,9/12
5221,15.04824156,2019,9/13
5222,15.20393831,2019,9/14
5223,15.22947212,2019,9/15
5224,15.25575258,2019,9/16
5225,15.40482026,2019,9/17
5226,15.42844956,2019,9/18
5227,15.6069076,2019,9/19
5228,15.9241245,2019,9/20
5229,16.00635537,2019,9/21
5230,16.11464143,2019,9/22
5231,16.10782506,2019,9/23
5232,16.22874969,2019,9/24
5233,16.47491471,2019,9/25
5234,16.49860489,2019,9/26
5235,16.60343194,2019,9/27
5236,16.63259746,2019,9/28
5237,16.59494765,2019,9/29
5238,-,2019,9/30
5239,-,2019,10/1
5240,-,2019,10/2
5241,-,2019,10/3
5242,-,2019,10/4
5243,-,2019,10/5
5244,-,2019,10/6
5245,-,2019,10/7
5246,-,2019,10/8
5247,-,2019,10/9
5248,-,2019,10/10
5249,-,2019,10/31
5250,-,2020,3/16
5251,-,2020,3/17
5252,-,2020,3/18
5253,-,2020,3/19
5254,-,2020,3/20
5255,-,2020,3/21
5256,-,2020,3/22
5257,-,2020,3/23
5258,-,2020,3/24
5259,-,2020,3/25
5260,-,2020,3/26
5261,-,2020,3/27
5262,-,2020,3/28
5263,-,2020,3/29
5264,-,2020,3/30
5265,-,2020,3/31
5266,-,2020,4/1
5267,-,2020,4/2
5268,-,2020,4/3
5269,-,2020,4/4
5270,-,2020,4/5
5271,-,2020,4/6
5272,-,2020,4/7
5273,-,2020,4/8
5274,-,2020,4/9
5275,-,2020,4/10
5276,-,2020,4/11
5277,-,2020,4/12
5278,-,2020,4/13
5279,-,2020,4/14
5280,-,2020,4/15
5281,-,2020,4/16
5282,-,2020,4/17
5283,-,2020,4/18
5284,-,2020,4/19
5285,-,2020,4/20
5286,-,2020,4/21
5287,-,2020,4/22
5288,-,2020,4/23
5289,-,2020,4/24
5290,-,2020,4/25
5291,-,2020,4/26
5292,-,2020,4/27
5293,-,2020,4/28
5294,-,2020,4/29
5295,-,2020,4/30
5296,-,2020,5/1
5297,-,2020,5/2
5298,-,2020,5/3
5299,-,2020,5/4
5300,-,2020,5/5
5301,-,2020,5/6
5302,-,2020,5/7
5303,-,2020,5/8
5304,-,2020,5/9
5305,-,2020,5/10
5306,-,2020,5/11
5307,-,2020,5/12
5308,-,2020,5/13
5309,-,2020,5/14
5310,-,2020,5/15
5311,-,2020,5/16
5312,-,2020,5/17
5313,-,2020,5/18
5314,-,2020,5/19
5315,-,2020,5/20
5316,-,2020,5/21
5317,-,2020,5/22
5318,-,2020,5/23
5319,-,2020,5/24
5320,-,2020,5/25
5321,-,2020,5/26
5322,-,2020,5/27
5323,-,2020,5/28
5324,-,2020,5/29
5325,-,2020,5/30
5326,-,2020,5/31
5327,-,2020,6/1
5328,-,2020,6/2
5329,-,2020,6/3
5330,-,2020,6/4
5331,-,2020,6/5
5332,-,2020,6/6
5333,-,2020,6/7
5334,-,2020,6/8
5335,-,2020,6/9
5336,-,2020,6/10
5337,-,2020,6/11
5338,-,2020,6/12
5339,-,2020,6/13
5340,-,2020,6/14
5341,-,2020,6/15
5342,-,2020,6/16
5343,-,2020,6/17
5344,-,2020,6/18
5345,-,2020,6/19
5346,-,2020,6/20
5347,-,2020,6/21
5348,-,2020,6/22
5349,-,2020,6/23
5350,-,2020,6/24
5351,-,2020,6/25
5352,-,2020,6/26
5353,-,2020,6/27
5354,-,2020,6/28
5355,-,2020,6/29
5356,-,2020,6/30
5357,-,2020,7/1
5358,-,2020,7/2
5359,-,2020,7/3
5360,-,2020,7/4
5361,-,2020,7/5
5362,-,2020,7/6
5363,-,2020,7/7
5364,-,2020,7/8
5365,-,2020,7/9
5366,-,2020,7/10
5367,-,2020,7/11
5368,-,2020,7/12
5369,-,2020,7/13
5370,-,2020,7/14
5371,-,2020,7/15
5372,-,2020,7/16
5373,-,2020,7/17
5374,-,2020,7/18
5375,-,2020,7/19
5376,-,2020,7/20
5377,-,2020,7/21
5378,-,2020,7/22
5379,0.1490711985,2020,7/23
5380,0.6055066631,2020,7/24
5381,0.3751455982,2020,7/25
5382,0.5309710638,2020,7/26
5383,0.7235424762,2020,7/27
5384,1.008186003,2020,7/28
5385,0.8508903513,2020,7/29
5386,0.977166851,2020,7/30
5387,1.152854652,2020,7/31
5388,1.347828643,2020,8/1
5389,1.659683948,2020,8/2
5390,1.972435309,2020,8/3
5391,2.265943357,2020,8/4
5392,2.330447599,2020,8/5
5393,2.304205985,2020,8/6
5394,2.328091251,2020,8/7
5395,2.273755955,2020,8/8
5396,2.415018499,2020,8/9
5397,2.312167375,2020,8/10
5398,2.361855143,2020,8/11
5399,2.535089298,2020,8/12
5400,2.670081984,2020,8/13
5401,2.703393525,2020,8/14
5402,2.867746007,2020,8/15
5403,3.171414936,2020,8/16
5404,3.344890845,2020,8/17
5405,3.458828486,2020,8/18
5406,3.473385563,2020,8/19
5407,3.597963998,2020,8/20
5408,3.528548904,2020,8/21
5409,3.590167391,2020,8/22
5410,3.665761711,2020,8/23
5411,3.710559405,2020,8/24
5412,3.632468494,2020,8/25
5413,3.81602411,2020,8/26
5414,3.833283483,2020,8/27
5415,3.809447051,2020,8/28
5416,3.832679205,2020,8/29
5417,3.955662185,2020,8/30
5418,4.011005447,2020,8/31
5419,4.136680666,2020,9/1
5420,4.474126879,2020,9/2
5421,4.520315238,2020,9/3
5422,4.639848249,2020,9/4
5423,4.488148136,2020,9/5
5424,4.524644592,2020,9/6
5425,4.655110365,2020,9/7
5426,4.592327693,2020,9/8
5427,4.692119411,2020,9/9
5428,4.66863577,2020,9/10
5429,4.673375101,2020,9/11
5430,4.90292917,2020,9/12
5431,5.074111541,2020,9/13
5432,5.205139651,2020,9/14
5433,5.339123407,2020,9/15
5434,5.334834125,2020,9/16
5435,5.410595225,2020,9/17
5436,5.665478037,2020,9/18
5437,5.905118769,2020,9/19
5438,5.845125772,2020,9/20
5439,5.865901744,2020,9/21
5440,5.771516578,2020,9/22
5441,5.793039717,2020,9/23
5442,5.7074556,2020,9/24
5443,5.895629,2020,9/25
5444,5.766052238,2020,9/26
5445,5.831199208,2020,9/27
5446,-,2020,9/28
5447,-,2020,9/29
5448,-,2020,9/30
5449,-,2020,10/1
5450,-,2020,10/2
5451,-,2020,10/3
5452,-,2020,10/4
5453,-,2020,10/5
5454,-,2020,10/6
5455,-,2020,10/7
5456,-,2020,10/8
5457,-,2020,10/9
5458,-,2020,10/10
5459,-,2020,10/31
5460,-,2021,3/16
5461,-,2021,3/17
5462,-,2021,3/18
5463,-,2021,3/19
5464,-,2021,3/20
5465,-,2021,3/21
5466,-,2021,3/22
5467,-,2021,3/23
5468,-,2021,3/24
5469,-,2021,3/25
5470,-,2021,3/26
5471,-,2021,3/27
5472,-,2021,3/28
5473,-,2021,3/29
5474,-,2021,3/30
5475,-,2021,3/31
5476,0.5309710638,2021,4/1
5477,0.6538475908,2021,4/2
5478,0.8415939093,2021,4/3
5479,1.036007494,2021,4/4
5480,1.249677621,2021,4/5
5481,1.281904467,2021,4/6
5482,1.236097374,2021,4/7
5483,1.397142912,2021,4/8
5484,1.415162622,2021,4/9
5485,1.329267275,2021,4/10
5486,1.410246978,2021,4/11
5487,1.416721858,2021,4/12
5488,1.270773503,2021,4/13
5489,1.353763208,2021,4/14
5490,1.410564926,2021,4/15
5491,1.525937427,2021,4/16
5492,1.587943907,2021,4/17
5493,1.700804601,2021,4/18
